time,ktas,beds_available,op_rooms_available,hospital_name,day_of_week,day,hour
17,4,11,2,의료원 2,0,1,0
76,5,11,2,의료원 2,0,1,1
213,4,11,2,의료원 2,0,1,3
364,4,11,2,의료원 2,0,1,6
422,5,11,2,의료원 2,0,1,7
536,4,11,2,의료원 2,0,1,8
565,3,11,2,의료원 2,0,1,9
570,5,10,2,의료원 2,0,1,9
582,5,10,2,의료원 2,0,1,9
638,4,10,2,의료원 2,0,1,10
786,4,10,2,의료원 2,0,1,13
819,4,10,2,의료원 2,0,1,13
825,4,10,2,의료원 2,0,1,13
858,3,10,2,의료원 2,0,1,14
863,3,9,2,의료원 2,0,1,14
930,5,8,2,의료원 2,0,1,15
949,5,8,2,의료원 2,0,1,15
966,4,8,2,의료원 2,0,1,16
1023,5,9,2,의료원 2,0,1,17
1024,3,9,2,의료원 2,0,1,17
1097,4,9,2,의료원 2,0,1,18
1106,3,9,2,의료원 2,0,1,18
1148,4,8,2,의료원 2,0,1,19
1181,4,8,2,의료원 2,0,1,19
1271,4,9,2,의료원 2,0,1,21
1272,3,9,2,의료원 2,0,1,21
1292,3,8,2,의료원 2,0,1,21
1322,5,7,2,의료원 2,0,1,22
1384,4,8,2,의료원 2,0,1,23
1395,3,8,2,의료원 2,0,1,23
1403,4,8,2,의료원 2,0,1,23
1416,5,8,2,의료원 2,0,1,23
1488,2,8,2,의료원 2,1,2,0
1669,4,10,2,의료원 2,1,2,3
1694,4,10,2,의료원 2,1,2,4
1821,3,10,2,의료원 2,1,2,6
1851,2,9,2,의료원 2,1,2,6
1908,4,9,1,의료원 2,1,2,7
1999,4,8,2,의료원 2,1,2,9
2021,4,8,2,의료원 2,1,2,9
2093,5,8,2,의료원 2,1,2,10
2183,4,8,2,의료원 2,1,2,12
2271,4,8,2,의료원 2,1,2,13
2337,4,9,2,의료원 2,1,2,14
2405,4,9,2,의료원 2,1,2,16
2472,5,9,2,의료원 2,1,2,17
2474,4,9,2,의료원 2,1,2,17
2560,4,10,2,의료원 2,1,2,18
2613,3,10,2,의료원 2,1,2,19
2662,4,9,2,의료원 2,1,2,20
2701,4,9,2,의료원 2,1,2,21
2710,4,9,2,의료원 2,1,2,21
2755,4,9,2,의료원 2,1,2,21
2768,4,9,2,의료원 2,1,2,22
2826,3,9,2,의료원 2,1,2,23
2868,4,9,2,의료원 2,1,2,23
2915,5,9,2,의료원 2,2,3,0
3146,3,10,2,의료원 2,2,3,4
3394,4,10,2,의료원 2,2,3,8
3548,3,10,2,의료원 2,2,3,11
3596,3,10,2,의료원 2,2,3,11
3676,5,9,2,의료원 2,2,3,13
3690,4,9,2,의료원 2,2,3,13
3807,5,9,2,의료원 2,2,3,15
3823,5,9,2,의료원 2,2,3,15
3880,4,9,2,의료원 2,2,3,16
3901,4,9,2,의료원 2,2,3,17
3946,3,10,2,의료원 2,2,3,17
3979,4,10,2,의료원 2,2,3,18
4022,5,10,2,의료원 2,2,3,19
4031,4,10,2,의료원 2,2,3,19
4037,4,10,2,의료원 2,2,3,19
4139,4,10,2,의료원 2,2,3,20
4302,5,11,2,의료원 2,2,3,23
4326,4,11,2,의료원 2,3,4,0
4349,5,11,2,의료원 2,3,4,0
4448,5,11,2,의료원 2,3,4,2
4469,4,11,2,의료원 2,3,4,2
4551,4,11,2,의료원 2,3,4,3
5019,4,11,2,의료원 2,3,4,11
5115,5,11,2,의료원 2,3,4,13
5127,4,11,2,의료원 2,3,4,13
5133,4,11,2,의료원 2,3,4,13
5141,3,11,2,의료원 2,3,4,13
5377,5,10,2,의료원 2,3,4,17
5413,4,10,2,의료원 2,3,4,18
5437,4,10,2,의료원 2,3,4,18
5510,4,11,2,의료원 2,3,4,19
5596,3,11,2,의료원 2,3,4,21
5781,5,10,2,의료원 2,4,5,0
5802,3,10,2,의료원 2,4,5,0
5910,5,9,2,의료원 2,4,5,2
6018,4,10,2,의료원 2,4,5,4
6966,4,11,2,의료원 2,4,5,20
7142,4,11,2,의료원 2,4,5,23
7407,5,11,2,의료원 2,5,6,3
7633,4,11,2,의료원 2,5,6,7
7711,4,11,2,의료원 2,5,6,8
7773,4,11,2,의료원 2,5,6,9
7774,5,11,2,의료원 2,5,6,9
7891,5,11,2,의료원 2,5,6,11
7913,4,11,2,의료원 2,5,6,11
7978,5,11,2,의료원 2,5,6,12
7978,3,11,2,의료원 2,5,6,12
8052,4,10,2,의료원 2,5,6,14
8057,5,10,2,의료원 2,5,6,14
8123,4,10,2,의료원 2,5,6,15
8230,4,11,2,의료원 2,5,6,17
8234,3,11,2,의료원 2,5,6,17
8251,3,10,2,의료원 2,5,6,17
8261,4,9,2,의료원 2,5,6,17
8388,3,9,2,의료원 2,5,6,19
8534,4,9,2,의료원 2,5,6,22
8675,4,10,2,의료원 2,6,7,0
8850,4,11,2,의료원 2,6,7,3
8947,5,11,2,의료원 2,6,7,5
9062,4,11,2,의료원 2,6,7,7
9203,5,11,2,의료원 2,6,7,9
9280,4,11,2,의료원 2,6,7,10
