time,ktas,beds_available,op_rooms_available,hospital_name,day_of_week,day,hour
10,4,13,5,제일병원 1,0,1,0
20,3,13,5,제일병원 1,0,1,0
56,2,12,5,제일병원 1,0,1,0
98,4,12,4,제일병원 1,0,1,1
113,4,12,4,제일병원 1,0,1,1
156,3,12,4,제일병원 1,0,1,2
178,2,10,5,제일병원 1,0,1,2
260,3,10,4,제일병원 1,0,1,4
310,5,9,4,제일병원 1,0,1,5
390,1,8,5,제일병원 1,0,1,6
419,3,8,4,제일병원 1,0,1,6
426,5,7,4,제일병원 1,0,1,7
454,4,8,4,제일병원 1,0,1,7
467,3,8,4,제일병원 1,0,1,7
574,5,7,5,제일병원 1,0,1,9
576,3,7,5,제일병원 1,0,1,9
582,2,6,5,제일병원 1,0,1,9
587,5,6,4,제일병원 1,0,1,9
593,4,7,4,제일병원 1,0,1,9
605,3,7,4,제일병원 1,0,1,10
605,5,6,4,제일병원 1,0,1,10
606,2,6,4,제일병원 1,0,1,10
641,4,6,3,제일병원 1,0,1,10
649,3,7,3,제일병원 1,0,1,10
681,5,6,3,제일병원 1,0,1,11
683,4,6,3,제일병원 1,0,1,11
704,3,6,3,제일병원 1,0,1,11
705,4,5,3,제일병원 1,0,1,11
712,4,5,3,제일병원 1,0,1,11
712,3,5,3,제일병원 1,0,1,11
717,4,4,3,제일병원 1,0,1,11
727,2,3,4,제일병원 1,0,1,12
743,3,3,3,제일병원 1,0,1,12
762,5,1,4,제일병원 1,0,1,12
768,3,1,4,제일병원 1,0,1,12
778,3,0,4,제일병원 1,0,1,12
778,3,0,4,제일병원 1,0,1,12
785,3,0,4,제일병원 1,0,1,13
793,4,0,4,제일병원 1,0,1,13
796,4,0,4,제일병원 1,0,1,13
810,1,0,4,제일병원 1,0,1,13
826,4,0,4,제일병원 1,0,1,13
835,3,0,4,제일병원 1,0,1,13
855,3,0,4,제일병원 1,0,1,14
890,1,0,4,제일병원 1,0,1,14
896,4,0,3,제일병원 1,0,1,14
896,2,0,3,제일병원 1,0,1,14
901,3,0,2,제일병원 1,0,1,15
904,3,0,2,제일병원 1,0,1,15
911,3,0,2,제일병원 1,0,1,15
912,2,0,2,제일병원 1,0,1,15
928,3,0,1,제일병원 1,0,1,15
943,3,0,1,제일병원 1,0,1,15
954,4,0,1,제일병원 1,0,1,15
982,3,0,3,제일병원 1,0,1,16
986,5,0,3,제일병원 1,0,1,16
1007,4,0,3,제일병원 1,0,1,16
1017,3,0,3,제일병원 1,0,1,16
1050,2,0,4,제일병원 1,0,1,17
1058,3,0,4,제일병원 1,0,1,17
1080,3,0,4,제일병원 1,0,1,18
1085,3,0,4,제일병원 1,0,1,18
1088,3,0,4,제일병원 1,0,1,18
1094,4,0,4,제일병원 1,0,1,18
1098,3,0,4,제일병원 1,0,1,18
1102,3,0,4,제일병원 1,0,1,18
1152,3,0,4,제일병원 1,0,1,19
1154,4,0,4,제일병원 1,0,1,19
